Dev positive
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22063624.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22151234.wav
"sky saxon's last performance and recording was done in austin, texas."	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_19067843.wav
Test positive
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/36ZN444YTT772UKVXO3HNY0O7EROIM.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3NS0A6KXC6H557S799EVIKUCC56ZGB.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3WLEIWSYHQQTZSK648NZG9W66OIH22.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3A1PQ49WVJQMA72AL4NLBQM1EI41H5.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3PWWM24LHU706HJD14TT3W3735P285.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3KOPY89HMABEBGBFW84PBWHDQC03JJ.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3TYCR1GOTESLRZ68K0BBVCZK8AZZL0.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3L2IS5HSFCRUT0FJQQSIRCOUBNKUN8.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3GDTJDAPVWKQDLN6BMCDI5H59FBM8V.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3ZSY5X72NZKKVTNENBXQ1Q1FU2BROE.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/33OOO72IVJUW2J331VTU658GUSCCT5.wav
Test negative
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3E337GFOLBHBOIEO6L31NXN32JVNGZ.wav
a rock climber clings to a steep overhanging rock high above a mesa	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_17293.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22004065.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22057581.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22007991.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22159609.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21961237.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21969269.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21970581.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22127193.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22111253.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21998706.wav
the sky is blue, the birds are singing, there is optimism everywhere.	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_18422143.wav
Test noisy positive
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/36ZN444YTT772UKVXO3HNY0O7EROIM.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3NS0A6KXC6H557S799EVIKUCC56ZGB.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3WLEIWSYHQQTZSK648NZG9W66OIH22.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3A1PQ49WVJQMA72AL4NLBQM1EI41H5.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3KOPY89HMABEBGBFW84PBWHDQC03JJ.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3TYCR1GOTESLRZ68K0BBVCZK8AZZL0.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3L2IS5HSFCRUT0FJQQSIRCOUBNKUN8.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3GDTJDAPVWKQDLN6BMCDI5H59FBM8V.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/34S9DKFK75YBA9ZO0RP7UXU77KPNYB.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3ZSY5X72NZKKVTNENBXQ1Q1FU2BROE.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3ZSANO2JCHG2QVAY3XE546XXOZCSFI.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/36PW28KO4156KLO8RM881OIRREZEA8.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/33OOO72IVJUW2J331VTU658GUSCCT5.wav
Test noisy negative
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3QILPRALQ74WV386NNRDVK65FWF8NU.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3E337GFOLBHBOIEO6L31NXN32JVNGZ.wav
a rock climber clings to a steep overhanging rock high above a mesa	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_17293.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22004065.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22159609.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22111253.wav
"the ragdale foundation, an artists' community and residence, is located in lake forest."	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_19696347.wav
Dev positive
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3IKZ72A5B6P5AIITV1XJ5CNR2T7NFR.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/34PGFRQONQKB2ED36SFRGTSAO3KJWR.wav
Dev negative
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3FDJT1UU76HC0F41SCSUR8FAJ54K5I.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/32UTUBMZ7I5S56FMSQXEW3QJ9ZXBVW.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3RU7GD8VPQ2EH8ZSH0AAG0B1RT1PSX.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3JC6VJ2SADS6O2VFGLF5XUCEEKL5AH.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3LPW2N6LKVBQ3B9DMQWWXVO8LVMU57.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/340UGXU9D0A715OSSHE91TI7YJOUVE.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/39LNWE0K4W52FZ4STAFQM4SDQDOUI5.wav
hey <unk>	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3MAOD8E57SJMA49EVV35BJNY6U0NX7.wav
martin heinrich <unk> independently discovered the same oxide and called it <unk>	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_19746846.wav
for this reason the <unk> conjugate of x is sometimes denoted by x	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_19961079.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3PDJHANYK7PHHT37RAZ26MDINRWH6S.wav
how to make pancakes	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_18429175.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3YDTZAI2WZPSYVEF6X32H1DXAXX143.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3Z7VU45IP0Q81S24RQTSBXQ6AE41ZQ.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3D4CH1LGEC2QZGAU5BKW5WSJXQIG9P.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3EWIJTFFVQGAJ8QQZKBFCI6EH6A0EH.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3FIJLY1B6WD5D3U6BGAB91SM1F0FPK.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3VJ40NV2QKWXB806R02L152XIJCOTK.wav
fox and his successor charlie sheen	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_19707932.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3R9WASFE21PZR7WCYP8D0ZU0BE7FZ5.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3907X2AHF2ELC9IUNLV4PIYXS9U2PI.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22074788.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22074633.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21990866.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22152982.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22187898.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22147346.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22033452.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22077730.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22158952.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22064140.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22176783.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22066393.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21991877.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21994231.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22184690.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22146030.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22169056.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21982947.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21986468.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21995009.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22006222.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22117460.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22124226.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22028869.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21924516.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22169687.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22026392.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21908008.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22141528.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22139130.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22171484.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22034223.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22044733.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21981279.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22116881.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22018330.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22053847.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22072494.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22102027.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22058999.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22151234.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22070113.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22076783.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22123125.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22061171.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22129427.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22179547.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21916725.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21932481.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22036406.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21990471.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21927498.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22024704.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21986434.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22056376.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21907659.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21924590.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21921025.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22045798.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21897890.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22172587.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21933637.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22179800.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22043824.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21896900.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22097145.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22089380.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22052585.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21934993.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21989159.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22184695.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22105321.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22048909.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21937507.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22024183.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22047005.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21950941.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21975010.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21938355.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21936154.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22068210.wav
"it was based on vonnegut's stories and hosted by vonnegut himself."	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_18794050.wav
Dev noisy positive
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3IKZ72A5B6P5AIITV1XJ5CNR2T7NFR.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/34PGFRQONQKB2ED36SFRGTSAO3KJWR.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3VSOLARPKDIP54Y6AWDCM23ATZI937.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3EO896NRAY4JAX99BNAGT9LBK6WJTP.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3R08VXYT7E4IIJC15JQUD3N1WYZW7R.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3EKVH9QME0DCNCF4IC49POH8F8BD20.wav
hey fire fox	0	1	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3Y5140Z9DZPPNUWWCOGWCY5EIDIIPH.wav
Dev noisy negative
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3FDJT1UU76HC0F41SCSUR8FAJ54K5I.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/32UTUBMZ7I5S56FMSQXEW3QJ9ZXBVW.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3LPW2N6LKVBQ3B9DMQWWXVO8LVMU57.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/340UGXU9D0A715OSSHE91TI7YJOUVE.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/39LNWE0K4W52FZ4STAFQM4SDQDOUI5.wav
martin heinrich <unk> independently discovered the same oxide and called it <unk>	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_19746846.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3PDJHANYK7PHHT37RAZ26MDINRWH6S.wav
how to make pancakes	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_18429175.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3IRIK4HM3CTQ0LSR5IL1VVG2ALU6CJ.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3Z7VU45IP0Q81S24RQTSBXQ6AE41ZQ.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3D4CH1LGEC2QZGAU5BKW5WSJXQIG9P.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3EWIJTFFVQGAJ8QQZKBFCI6EH6A0EH.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3FIJLY1B6WD5D3U6BGAB91SM1F0FPK.wav
hey scout	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3VJ40NV2QKWXB806R02L152XIJCOTK.wav
the recovery however proved short lived	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_19677497.wav
fox and his successor charlie sheen	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_19707932.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3LOZAJ85YFMQLIKL9C5LJVK0VCCX2J.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3R9WASFE21PZR7WCYP8D0ZU0BE7FZ5.wav
hey moxie	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/3907X2AHF2ELC9IUNLV4PIYXS9U2PI.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22074788.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21990866.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22187898.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22069168.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22055527.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22147346.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22077730.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22008891.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22066393.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21991877.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22169056.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21982947.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22006222.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22028869.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_21924516.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22169687.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22141528.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22139130.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22171484.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22034223.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22100373.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22116881.wav
fire fox	1	0	/home/brandon1lee/data/kws/speaker-id-split-medium/audio/common_voice_en_22082698.wav
